,0,1
8764,5.363045084467042e-06,4.947109932882405e-06
8765,5.146756372820943e-06,4.409470216468587e-06
8766,5.141111855549034e-06,3.70317116884305e-06
8767,5.272614330460622e-06,3.016201380562862e-06
8768,5.322103469661913e-06,2.491337370641125e-06
8769,5.067834999992478e-06,2.1843813725907644e-06
8770,4.436705683226359e-06,2.075360336148593e-06
8771,3.570547069930936e-06,2.107938036859344e-06
8772,2.7605326944393804e-06,2.2218600325960123e-06
8773,2.283702328257466e-06,2.3593239245339797e-06
8774,2.237733892474159e-06,2.4515604602463037e-06
8775,2.4754210809175686e-06,2.4146299672799195e-06
8776,2.682910603467985e-06,2.175433858065197e-06
8777,2.5546139624582386e-06,1.7143168459595008e-06
8778,1.9690491847441233e-06,1.0982475388027653e-06
8779,1.0682632319381575e-06,4.725236229368574e-07
8780,1.9162912690390018e-07,2.0233594574205887e-10
8781,-3.0064309967314935e-07,-2.2040003706595712e-07
8782,-2.1426560244312265e-07,-2.1147087744341559e-07
8783,3.811047931311288e-07,-1.0427279911577333e-07
8784,1.1908966710625945e-06,-6.205543868362258e-08
8785,1.8488717954626425e-06,-1.818767900913066e-07
8786,2.0973005361046764e-06,-4.3302855268905526e-07
8787,1.8985762980086428e-06,-6.750993182044266e-07
8788,1.4299078863819425e-06,-7.460650412202613e-07
8789,9.796629407848977e-07,-5.63751324211544e-07
8790,8.0801336052815e-07,-1.783176445487613e-07
8791,1.0452445272307538e-06,2.643077859844051e-07
8792,1.6722928436255102e-06,6.261717781835336e-07
8793,2.5736122444115193e-06,8.819104227567602e-07
8794,3.613633494409685e-06,1.1561440844160732e-06
8795,4.690581359884824e-06,1.6632902738856371e-06
8796,5.746575635271993e-06,2.5801694681045638e-06
8797,6.739301246393055e-06,3.9185582163633484e-06
8798,7.614111703378038e-06,5.480991278755129e-06
8799,8.302825568208537e-06,6.931216513834516e-06
8800,8.74528877626198e-06,7.938524720099359e-06
8801,8.917473416539145e-06,8.322871209285563e-06
8802,8.837117745847791e-06,8.12248845539753e-06
8803,8.537706026671652e-06,7.549862566144794e-06
8804,8.028613061615315e-06,6.863536926958877e-06
8805,7.274397078488352e-06,6.230098225241446e-06
8806,6.2218090529253645e-06,5.652647441272782e-06
8807,4.861540778576766e-06,4.996191406492871e-06
8808,3.284709939782252e-06,4.091258181600405e-06
8809,1.699195183958181e-06,2.860193990856079e-06
8810,3.7787765883710283e-07,1.3923890737744472e-06
8811,-4.526437151239739e-07,-7.351986780876694e-08
8812,-7.258126359974908e-07,-1.2515541125330368e-06
8813,-5.882887222183993e-07,-1.9474064909212964e-06
8814,-3.564711448024268e-07,-2.1617123738580582e-06
8815,-3.88190304120394e-07,-2.103592530142745e-06
8816,-9.267945466581563e-07,-2.1020171710735556e-06
8817,-1.990493810673187e-06,-2.4503194014019638e-06
8818,-3.357510665165846e-06,-3.2588473688042776e-06
8819,-4.655184162594486e-06,-4.387108231303869e-06
8820,-5.511952009899715e-06,-5.491746208395384e-06
8821,-5.704451727208418e-06,-6.176750332449768e-06
8822,-5.240682000726976e-06,-6.179326209536311e-06
8823,-4.344009655700659e-06,-5.502833394230142e-06
8824,-3.3495409624887935e-06,-4.421898028984226e-06
8825,-2.5625980475486906e-06,-3.350506120906289e-06
8826,-2.1373115513739785e-06,-2.6408383472430757e-06
8827,-2.0245714821534724e-06,-2.4152813107523424e-06
8828,-2.0110805405653782e-06,-2.5217971785941935e-06
8829,-1.8327182239916187e-06,-2.637856540321096e-06
8830,-1.307717000125914e-06,-2.463992286782675e-06
8831,-4.2990237518847213e-07,-1.8970002146822718e-06
8832,6.188496898228356e-07,-1.0880863773550777e-06
8833,1.5496196615051349e-06,-3.5269462598048215e-07
8834,2.109717806869677e-06,2.1564033041852534e-08
8835,2.2142843004352906e-06,-4.810792667311123e-08
8836,1.9941375404847746e-06,-3.870411956063198e-07
8837,1.733178587132934e-06,-6.631428829411464e-07
8838,1.7205421678322557e-06,-5.831141819377155e-07
8839,2.090079504272098e-06,-6.79259868826158e-08
8840,2.736693364099967e-06,6.990423659389019e-07
8841,3.35790989930415e-06,1.37436893368319e-06
8842,3.5972984539601966e-06,1.641134266906862e-06
8843,3.218853531980976e-06,1.3697557364814295e-06
8844,2.223696982013303e-06,6.621211803996488e-07
8845,8.46211936365991e-07,-2.387423608430479e-07
8846,-5.66170919155365e-07,-1.1066695105627552e-06
8847,-1.7206168621964306e-06,-1.853895327336287e-06
8848,-2.5006117671046592e-06,-2.5427903878629817e-06
8849,-2.9833527439015623e-06,-3.2908653541401365e-06
8850,-3.353293878615397e-06,-4.143147430163789e-06
8851,-3.7726851123297784e-06,-5.007616341099572e-06
8852,-4.293014609945867e-06,-5.704686231615555e-06
8853,-4.8514331774308766e-06,-6.096988783866029e-06
8854,-5.345476612509803e-06,-6.211921401469779e-06
8855,-5.731140809704165e-06,-6.269435245948712e-06
8856,-6.071611053960155e-06,-6.578400300667367e-06
8857,-6.50420677736855e-06,-7.35882071300179e-06
8858,-7.146196829728386e-06,-8.594734099619725e-06
8859,-8.000643209695788e-06,-1.0006234921865386e-05
8860,-8.925679122086863e-06,-1.1168305339575185e-05
8861,-9.691759229737559e-06,-1.1715152888324322e-05
8862,-1.0097854148554168e-05,-1.1519089942244471e-05
8863,-1.0080598712787465e-05,-1.0748439309998275e-05
8864,-9.754092873328043e-06,-9.780317804342504e-06
8865,-9.349907137883615e-06,-9.015542239734746e-06
8866,-9.092052013384472e-06,-8.696464298526986e-06
8867,-9.080791001388226e-06,-8.825266813984324e-06
8868,-9.2408296487894e-06,-9.205699839016852e-06
8869,-9.36705091612512e-06,-9.56943109649323e-06
8870,-9.245230667735574e-06,-9.71231238374684e-06
8871,-8.773706207315732e-06,-9.569999540047472e-06
8872,-8.019581473460955e-06,-9.204253667303768e-06
8873,-7.18130163662823e-06,-8.725268974934943e-06
8874,-6.484453309925925e-06,-8.213270292386567e-06
8875,-6.065372537462451e-06,-7.683706879764371e-06
8876,-5.9069238470431825e-06,-7.1111829299033784e-06
8877,-5.866394256031892e-06,-6.491616814093153e-06
8878,-5.770604608805024e-06,-5.889433799823038e-06
8879,-5.523324002478511e-06,-5.435634983930323e-06
8880,-5.165913810723355e-06,-5.269556226704893e-06
8881,-4.849965831394819e-06,-5.447061116609513e-06
8882,-4.737809046031206e-06,-5.872235293791945e-06
8883,-4.889366935584589e-06,-6.30126445715232e-06
8884,-5.1976101677247774e-06,-6.4287313993519795e-06
8885,-5.41750411724168e-06,-6.025426952291688e-06
8886,-5.279615078358769e-06,-5.0644736324977805e-06
8887,-4.625890464168435e-06,-3.7652413748307055e-06
8888,-3.50033262425078e-06,-2.518263249135028e-06
8889,-2.1446958924771746e-06,-1.7137754654235798e-06
8890,-8.95771222717983e-07,-1.550128958887529e-06
8891,-4.029405501715919e-08,-1.9237512801619357e-06
8892,2.993223491858532e-07,-2.468686151046226e-06
8893,1.9475218908300454e-07,-2.7391592752817928e-06
8894,-1.5381201219101476e-07,-2.449733226357534e-06
8895,-5.358055733110414e-07,-1.6452356492664103e-06
8896,-8.333178658887556e-07,-7.026100817645794e-07
8897,-1.0570198047225427e-06,-1.5033016035801853e-07
8898,-1.3040758731261543e-06,-3.890153064858193e-07
8899,-1.67287992452774e-06,-1.4608477908345345e-06
8900,-2.1868519116300434e-06,-2.9967168650305806e-06
8901,-2.7708150078821714e-06,-4.3816244834873325e-06
8902,-3.290974436030755e-06,-5.059231606107839e-06
8903,-3.6266177849469602e-06,-4.813600443720307e-06
8904,-3.729069286053575e-06,-3.882460155760908e-06
8905,-3.6399816092269586e-06,-2.840911208018589e-06
8906,-3.4637238273099096e-06,-2.3122460556024657e-06
8907,-3.318240161463512e-06,-2.661399541862666e-06
8908,-3.297969264247842e-06,-3.831045776887311e-06
8909,-3.4568963465307855e-06,-5.391897995950647e-06
8910,-3.801975382043009e-06,-6.764850247428686e-06
8911,-4.292219055991348e-06,-7.49483068690235e-06
8912,-4.8371888796227e-06,-7.436182343405328e-06
8913,-5.298958726974309e-06,-6.76620483019391e-06
8914,-5.518493724687282e-06,-5.845241585056065e-06
8915,-5.371922243781674e-06,-5.016995732074778e-06
8916,-4.841151648326322e-06,-4.462730060402747e-06
8917,-4.061055513432499e-06,-4.175292005362272e-06
8918,-3.301437410582217e-06,-4.039485849706561e-06
8919,-2.8755505108770085e-06,-3.951501452961816e-06
8920,-3.0043156279581135e-06,-3.897360624101312e-06
8921,-3.6978193945028896e-06,-3.9477435624699125e-06
8922,-4.725746565226978e-06,-4.184583662750774e-06
8923,-5.703164513979217e-06,-4.611320464760358e-06
8924,-6.25456366859293e-06,-5.107582908804461e-06
8925,-6.1835931791087695e-06,-5.46316898094277e-06
8926,-5.562765181589009e-06,-5.473672831069293e-06
8927,-4.6884347029494525e-06,-5.043296228693566e-06
8928,-3.926155922600425e-06,-4.237920120210412e-06
8929,-3.5258006929011907e-06,-3.2605314164513152e-06
8930,-3.4982092667331534e-06,-2.3611305946372648e-06
8931,-3.618849223250724e-06,-1.7214982124092796e-06
8932,-3.556142484294121e-06,-1.3734688241366506e-06
8933,-3.0550411209225634e-06,-1.192456404212532e-06
8934,-2.0781658647530548e-06,-9.697869225416784e-07
8935,-8.312383697905807e-07,-5.26702053938216e-07
8936,3.396203320207455e-07,1.9111792144713782e-07
8937,1.1225451683273768e-06,1.0817580732198159e-06
8938,1.3964178011743105e-06,1.934571937871026e-06
8939,1.286635904418114e-06,2.5333797158307326e-06
8940,1.0905814735572395e-06,2.757997980863046e-06
8941,1.117245904195011e-06,2.6352298664733304e-06
8942,1.5218276207662658e-06,2.312388804211223e-06
8943,2.2187689816972448e-06,1.9680412500093703e-06
8944,2.9218366709102266e-06,1.7151762487214062e-06
8945,3.28981660602786e-06,1.551876063630118e-06
8946,3.099095620760962e-06,1.385443526264945e-06
8947,2.3535520564052167e-06,1.1113235819047861e-06
8948,1.2829967875012592e-06,6.998398313425192e-07
8949,2.3292996056689932e-07,2.361854991779495e-07
8950,-4.964191242660756e-07,-1.1488440808443769e-07
8951,-7.723232997247585e-07,-1.9582430434921581e-07
8952,-6.587595514207171e-07,5.367590842541626e-08
8953,-3.5175741893999865e-07,5.52689669685575e-07
8954,-6.28536482139157e-08,1.1079640305538886e-06
8955,7.963518969991952e-08,1.4979854115982621e-06
8956,6.462101188813881e-08,1.5707580821190247e-06
8957,-3.4604873754845243e-08,1.3082328350037748e-06
8958,-1.3122350906327776e-07,8.241610996042242e-07
8959,-1.7929812487644299e-07,3.0334322282159983e-07
8960,-1.8126783585537703e-07,-8.212359335953373e-08
8961,-1.6254566001334708e-07,-2.4558525206770154e-07
8962,-1.4159298616549903e-07,-2.1522085967078922e-07
8963,-1.240589133273311e-07,-1.0764060427191036e-07
8964,-1.2352591690898656e-07,-6.251699392494038e-08
8965,-1.8366021220352062e-07,-1.6791904541752376e-07
8966,-3.728245943098023e-07,-4.1119484242147243e-07
8967,-7.377834573667443e-07,-6.740208396764842e-07
8968,-1.2417454262631773e-06,-7.809219513417531e-07
8969,-1.7387032812211494e-06,-5.894002316544075e-07
8970,-2.015904517409007e-06,-7.200165152416085e-08
8971,-1.8955670935031832e-06,6.503850819971122e-07
8972,-1.3449777697033041e-06,1.3426762810228016e-06
8973,-5.236154657351783e-07,1.755512664371553e-06
8974,2.7592043572863684e-07,1.746056652177101e-06
8975,7.697188155656017e-07,1.356154142343972e-06
8976,8.317192998469479e-07,8.034217140622797e-07
8977,5.640649349860913e-07,3.811263096142109e-07
8978,2.3586311494195e-07,3.125407439003891e-07
8979,1.275957485776558e-07,6.388891924826177e-07
8980,3.6920965877256116e-07,1.2030670353350396e-06
8981,8.604337399155672e-07,1.7351868098354462e-06
8982,1.3283364257639682e-06,1.994141839781823e-06
8983,1.4798229071030053e-06,1.8855026417810117e-06
8984,1.1591712534261658e-06,1.4916809798063876e-06
8985,4.2369304486339787e-07,1.0041453873160545e-06
8986,-5.038726003053441e-07,6.03092923001884e-07
8987,-1.3660065122720588e-06,3.5800487990896166e-07
8988,-2.0052442073996545e-06,2.0481703910197836e-07
8989,-2.4178042242632435e-06,1.0722195898417029e-08
8990,-2.700005702227441e-06,-3.1906594968801827e-07
8991,-2.9435331677372626e-06,-7.653162021136259e-07
8992,-3.1506639620534195e-06,-1.1938491921832065e-06
8993,-3.2258480259344905e-06,-1.4264609994590685e-06
8994,-3.0507381812925946e-06,-1.3417789857382141e-06
8995,-2.581102179821113e-06,-9.431978754008627e-07
8996,-1.9012975262266366e-06,-3.562463239051796e-07
8997,-1.2006461747100889e-06,2.3441846778919958e-07
8998,-6.823258436229306e-07,6.702392307765e-07
8999,-4.5927052577548403e-07,8.873162893735848e-07
9000,-4.977527224530466e-07,9.370132161865185e-07
9001,-6.416110532404075e-07,9.555810933539998e-07
9002,-6.970750178970847e-07,1.1058432195024426e-06
9003,-5.272220464317893e-07,1.5120084229480968e-06
9004,-1.0285462937446484e-07,2.2110166299172255e-06
9005,5.075255606340459e-07,3.13389440486705e-06
9006,1.1842342651841383e-06,4.1174903781733855e-06
9007,1.8046178389503152e-06,4.944228646609143e-06
9008,2.2699573229168317e-06,5.406024370394781e-06
9009,2.511021147726928e-06,5.378727900403623e-06
9010,2.490985219022869e-06,4.880359644739681e-06
9011,2.2211887218685968e-06,4.082338338426527e-06
9012,1.7800422823138951e-06,3.258531756705908e-06
9013,1.3112452066622694e-06,2.6855345872803198e-06
9014,9.84379374123563e-07,2.5365546947026123e-06
9015,9.234643299791131e-07,2.8152733611911417e-06
9016,1.1390914382147653e-06,3.3610110929695733e-06
9017,1.5111307054138628e-06,3.92799385563392e-06
9018,1.8422509342012508e-06,4.2946274533500515e-06
9019,1.9602776910389506e-06,4.349623066738711e-06
9020,1.8149680153694331e-06,4.120775119661465e-06
9021,1.5078650484015417e-06,3.739039981482906e-06
9022,1.232638007197107e-06,3.3643452479055083e-06
9023,1.1551465320827115e-06,3.1126714959151512e-06
9024,1.3064602352993988e-06,3.0191136853335544e-06
9025,1.5614213707785205e-06,3.050188889693185e-06
9026,1.720879497002141e-06,3.15126615627243e-06
9027,1.6476472182713496e-06,3.2915572453163285e-06
9028,1.3659645552484161e-06,3.4776384003814362e-06
9029,1.0574561898809717e-06,3.7359230263545527e-06
9030,9.469243499460137e-07,4.0722534447686655e-06
9031,1.1437104223683192e-06,4.433815440209978e-06
9032,1.5422372865028237e-06,4.7020475279583765e-06
9033,1.854838811041612e-06,4.725727179652672e-06
9034,1.7670026510554385e-06,4.3874633849260095e-06
9035,1.1272521195954951e-06,3.672981113586157e-06
9036,5.665954342421509e-08,2.7039469099203478e-06
9037,-1.101504212297076e-06,1.7106891681500075e-06
9038,-1.9624432169429735e-06,9.502770452527311e-07
9039,-2.296390218722242e-06,6.056807872882747e-07
9040,-2.1278548301311404e-06,7.133890380704006e-07
9041,-1.6768577685911715e-06,1.1589354043688527e-06
9042,-1.1835104568633362e-06,1.7469437471037348e-06
9043,-7.431266735779222e-07,2.304905312659689e-06
9044,-2.6877156358631583e-07,2.757431993570264e-06
9045,3.8566678040258174e-07,3.1245308628202784e-06
9046,1.2235687387656895e-06,3.4453473251156216e-06
9047,1.9757842064989247e-06,3.679616450682042e-06
9048,2.160404769451803e-06,3.661707497349344e-06
9049,1.333835394736929e-06,3.1575451475888342e-06
9050,-6.011225129922163e-07,2.0097236429166336e-06
9051,-3.2193034539965944e-06,2.933839884952474e-07
9052,-5.664643678173361e-06,-1.618070797896633e-06
9053,-7.003144042137125e-06,-3.1474224797313774e-06
9054,-6.664294165352524e-06,-3.744656438676957e-06
9055,-4.735564908902807e-06,-3.1456252499102394e-06
9056,-1.9461882276793525e-06,-1.527295295616763e-06
9057,6.62231694850912e-07,5.343634891888403e-07
9058,2.208025335632623e-06,2.2965413276934846e-06
9059,2.341329796137842e-06,3.1611195362629125e-06
9060,1.3337635501029884e-06,2.916094122322889e-06
9061,-1.3583116489550304e-07,1.7942991283977674e-06
9062,-1.3560928244366813e-06,3.3341423501098673e-07
9063,-1.9080977287699646e-06,-8.79230559820117e-07
9064,-1.7808499079626123e-06,-1.446746177859574e-06
9065,-1.254734015154465e-06,-1.2825576547983441e-06
9066,-6.695755649534661e-07,-5.819017631833817e-07
9067,-2.337256690890316e-07,3.1282418637200523e-07
9068,2.7513774474126545e-08,1.0723403923473441e-06
9069,1.8455026335080753e-07,1.4887804136097774e-06
9070,2.749271062666317e-07,1.5048824525068487e-06
9071,2.4340694687355934e-07,1.1817385936616845e-06
9072,-1.322785547005879e-08,6.383066774863644e-07
9073,-5.399136293707213e-07,-3.3362447733303636e-09
9074,-1.25043581625672e-06,-6.535476687501317e-07
9075,-1.956603676040791e-06,-1.2745749071432495e-06
9076,-2.487376788525793e-06,-1.8836235615143092e-06
9077,-2.817249033916206e-06,-2.5368106802212706e-06
9078,-3.102435290128518e-06,-3.2896601328087664e-06
9079,-3.585259963207388e-06,-4.146483593146732e-06
9080,-4.423489497913954e-06,-5.030404482768166e-06
9081,-5.552806991824648e-06,-5.794629521089907e-06
9082,-6.681600023865576e-06,-6.282090359455352e-06
9083,-7.439071120802897e-06,-6.413709307457118e-06
9084,-7.589566733209479e-06,-6.249324966504994e-06
9085,-7.181731887020149e-06,-5.975706627182407e-06
9086,-6.537186648755385e-06,-5.819807638902638e-06
9087,-6.076639299715067e-06,-5.929453283433719e-06
9088,-6.080402079052754e-06,-6.2878108050499464e-06
9089,-6.527018931492575e-06,-6.7155175528037306e-06
9090,-7.104075440918648e-06,-6.967889506065737e-06
9091,-7.38420626151319e-06,-6.872455598054909e-06
9092,-7.068622279006588e-06,-6.428580371707898e-06
9093,-6.151273079295801e-06,-5.809332532424261e-06
9094,-4.913368644358686e-06,-5.259098780172149e-06
9095,-3.7587902176761795e-06,-4.94734692841237e-06
9096,-2.9933746035766756e-06,-4.864739846815563e-06
9097,-2.6778995375842902e-06,-4.821123740266817e-06
9098,-2.628986816805807e-06,-4.549896197080163e-06
9099,-2.561100715941407e-06,-3.862768767554119e-06
9100,-2.2765467401156288e-06,-2.768902684594848e-06
9101,-1.7857348788508048e-06,-1.4938042637010272e-06
9102,-1.2924898096964035e-06,-3.8528823441095575e-07
9103,-1.0616488345729232e-06,2.401038490988885e-07
9104,-1.2507688687994796e-06,2.3466594818006045e-07
9105,-1.8083860937960475e-06,-3.210908465124033e-07
9106,-2.495906562977937e-06,-1.1647779803030995e-06
9107,-3.0170461519827013e-06,-1.9733638250925337e-06
9108,-3.1821905951093825e-06,-2.502331839427676e-06
9109,-3.013007545922472e-06,-2.6787527403808436e-06
9110,-2.727442597749352e-06,-2.6051750926447898e-06
9111,-2.613437085166468e-06,-2.482435185161567e-06
9112,-2.8677277457379197e-06,-2.497100798809357e-06
9113,-3.4905387812012527e-06,-2.7319464522190177e-06
9114,-4.288059529607662e-06,-3.1404653937431642e-06
9115,-4.978331583256403e-06,-3.591956631352909e-06
9116,-5.339507962059965e-06,-3.956121028257408e-06
9117,-5.322301014861622e-06,-4.1790655140404e-06
9118,-5.070754148063576e-06,-4.309779277937755e-06
9119,-4.841178183508677e-06,-4.460399285355508e-06
9120,-4.867614797078732e-06,-4.726693929225698e-06
9121,-5.243239036726968e-06,-5.118013075282064e-06
9122,-5.873814275653932e-06,-5.537852082797983e-06
9123,-6.523594965599998e-06,-5.827654731541668e-06
9124,-6.922076596782115e-06,-5.848765201752324e-06
9125,-6.878104445103422e-06,-5.555063646016929e-06
9126,-6.346295809621487e-06,-5.012058292972013e-06
9127,-5.421719394924514e-06,-4.353060006457719e-06
9128,-4.284372074197936e-06,-3.704648327053929e-06
9129,-3.1301760467436753e-06,-3.1303790768126244e-06
9130,-2.121954752459602e-06,-2.6254270795193904e-06
9131,-1.3744180243738343e-06,-2.1595991576027743e-06
9132,-9.587337430304268e-07,-1.7305003572692946e-06
9133,-9.006664720348747e-07,-1.3812379064808279e-06
9134,-1.1616971085349133e-06,-1.1669130882631092e-06
9135,-1.6175840467211492e-06,-1.0924604808971245e-06
9136,-2.0629204814605905e-06,-1.0744906822191076e-06
9137,-2.2616238547589568e-06,-9.654433678296556e-07
9138,-2.0421714949153617e-06,-6.399210249522312e-07
9139,-1.396888801920884e-06,-9.639155528603893e-08
9140,-5.195234521576806e-07,5.042185629596783e-07
9141,2.5598115209081034e-07,9.021581728549829e-07
9142,6.025900957070611e-07,8.820473437994984e-07
9143,3.6853463538529163e-07,4.204972677459598e-07
9144,-3.232024003375584e-07,-2.5719447836562403e-07
9145,-1.11030966104136e-06,-7.612539025486014e-07
9146,-1.560640022030214e-06,-7.314607020925294e-07
9147,-1.3952073779879445e-06,-4.346112419799799e-08
9148,-6.488757805739411e-07,1.0938618497878323e-06
9149,3.2207958496487784e-07,2.2142247033701617e-06
9150,1.002965676116177e-06,2.805499393300256e-06
9151,9.749531744809497e-07,2.554563613001927e-06
9152,1.272698874624627e-07,1.4998305834689055e-06
9153,-1.284637475608989e-06,1.2761234068717377e-08
9154,-2.7670744963093423e-06,-1.3751976721230536e-06
9155,-3.831809396325602e-06,-2.210963515260208e-06
9156,-4.225862689647497e-06,-2.3053765459063887e-06
9157,-4.027547492593523e-06,-1.7848503579511859e-06
9158,-3.5636097417813643e-06,-1.0026106383431726e-06
9159,-3.208717620931343e-06,-3.695823882954367e-07
9160,-3.1851015645131914e-06,-1.8958885664947842e-07
9161,-3.470657055129464e-06,-5.639457920918574e-07
9162,-3.8548897759369895e-06,-1.384149983253527e-06
9163,-4.093340461603052e-06,-2.3925010270435904e-06
9164,-4.058139337997121e-06,-3.2762656123626356e-06
9165,-3.79724139960115e-06,-3.7659178954759707e-06
9166,-3.4781525807259237e-06,-3.717987732284715e-06
9167,-3.2614244021843356e-06,-3.1646218385226168e-06
9168,-3.192895918392522e-06,-2.311519624591115e-06
9169,-3.180452754046194e-06,-1.4709912232467475e-06
9170,-3.0620013595721204e-06,-9.417649348846004e-07
9171,-2.713815281741276e-06,-8.752326027435012e-07
9172,-2.1292080748371372e-06,-1.1924852981372173e-06
9173,-1.423752490491858e-06,-1.6096915244656265e-06
9174,-7.694319797383285e-07,-1.7696047990598856e-06
9175,-3.056225410868394e-07,-1.4217255982966525e-06
9176,-8.379514112174346e-08,-5.623435351648885e-07
9177,-7.025306101070242e-08,5.482096892996761e-07
9178,-1.9104804861394708e-07,1.5093532337741921e-06
9179,-3.7866540636581124e-07,1.986540858975212e-06
9180,-5.904304031161291e-07,1.8869330485893722e-06
9181,-7.977399860911543e-07,1.4035348775204481e-06
9182,-9.67951746618487e-07,9.018097473020876e-07
9183,-1.0693504946221398e-06,7.09320148514349e-07
9184,-1.0948414744460761e-06,9.312617257494439e-07
9185,-1.0830084281369791e-06,1.3960070155501138e-06
9186,-1.1067459985938628e-06,1.7645791681062641e-06
9187,-1.2158210023218425e-06,1.7431000857965482e-06
9188,-1.3649328726253867e-06,1.2740099982044213e-06
9189,-1.3792360063227928e-06,6.000111547474589e-07
9190,-1.0064504199071056e-06,1.5700068543642365e-07
9191,-4.717140763563802e-08,3.5120872004623227e-07
9192,1.4978159445022178e-06,1.3406578369394323e-06
9193,3.3513254918093313e-06,2.9349725534236585e-06
9194,5.0190914226061405e-06,4.663668316964528e-06
9195,5.977345436826313e-06,5.977296102899157e-06
9196,5.910843488184592e-06,6.484205282184174e-06
9197,4.869532493321841e-06,6.102772005771745e-06
9198,3.253630432054267e-06,5.062103310453375e-06
9199,1.629843646910401e-06,3.7642508613083836e-06
9200,4.6573916177016705e-07,2.5831315877042166e-06
9201,-7.778105996864253e-08,1.7019369758850452e-06
9202,-1.847895364207126e-07,1.0668351423886895e-06
9203,-2.3629281944075276e-07,4.716760209784186e-07
9204,-5.608714863888419e-07,-2.82147351550443e-07
9205,-1.2258971613889367e-06,-1.2399297925345393e-06
9206,-1.9905726778591162e-06,-2.2468952285545255e-06
9207,-2.446434875987949e-06,-3.025679197399608e-06
9208,-2.2649539101059505e-06,-3.329405283725443e-06
9209,-1.408897201101825e-06,-3.0859037533775348e-06
9210,-1.8309830997959424e-07,-2.4518573454218537e-06
9211,9.027673318455976e-07,-1.7441857524661268e-06
9212,1.3813201174631917e-06,-1.2860448372831385e-06
9213,1.0528375721892905e-06,-1.2506386397025239e-06
9214,6.979922281133963e-08,-1.5888057749822977e-06
9215,-1.1612679323882368e-06,-2.0787967344256422e-06
9216,-2.195048262498569e-06,-2.461406879686988e-06
9217,-2.7555950469964834e-06,-2.5802629874202298e-06
9218,-2.8258951964846514e-06,-2.4438310729052612e-06
9219,-2.5846671209727455e-06,-2.1785578945071484e-06
9220,-2.2439585768003255e-06,-1.9135428917899707e-06
9221,-1.8960990310431804e-06,-1.6779248823092804e-06
9222,-1.468197488930208e-06,-1.3816783221330663e-06
9223,-8.025628039821005e-07,-8.897903653093106e-07
9224,1.9172390467842995e-07,-1.426959405099669e-07
9225,1.4204872926500341e-06,7.639404085659871e-07
9226,2.6037487114966916e-06,1.600081340976532e-06
9227,3.396168527464381e-06,2.1136687883043665e-06
9228,3.563689036119519e-06,2.1710467050392997e-06
9229,3.110452497397416e-06,1.8345105981777012e-06
9230,2.277139620808488e-06,1.3295414668656257e-06
9231,1.4091583784845187e-06,9.200625926300392e-07
9232,7.68607691648949e-07,7.632938834084805e-07
9233,4.0114873112179356e-07,8.381002616591279e-07
9234,1.37025415466091e-07,9.856697225126299e-07
9235,-2.7317365192571e-07,1.028615755893356e-06
9236,-9.731538928200396e-07,8.892362066289562e-07
9237,-1.8774622445733313e-06,6.312943837711008e-07
9238,-2.682153515666218e-06,4.0622848511861846e-07
9239,-3.0179093830209113e-06,3.3907623082383343e-07
9240,-2.658774849995185e-06,4.337670259584019e-07
9241,-1.6652629482934105e-06,5.65434055209238e-07
9242,-3.86173197716665e-07,5.594291513928704e-07
9243,6.886289924842821e-07,3.0876890407299076e-07
9244,1.1478247309854417e-06,-1.4537868103650802e-07
9245,8.35047936204851e-07,-6.255397282656141e-07
9246,-1.0313428834988014e-07,-9.122898445148583e-07
9247,-1.3114515261257596e-06,-8.678000838117002e-07
9248,-2.399404311023235e-06,-5.150444754268113e-07
9249,-3.0984017621576655e-06,-2.2536534120250385e-08
9250,-3.3324183357776383e-06,3.901457391105994e-07
9251,-3.1797731947495026e-06,5.756601804981854e-07
9252,-2.771754241701627e-06,5.426065872897678e-07
9253,-2.2101408415267427e-06,4.477858103913894e-07
9254,-1.550193349308728e-06,5.042006690920931e-07
9255,-8.433022722616691e-07,8.537093449623419e-07
9256,-1.9436935609547327e-07,1.4693408338888142e-06
9257,2.242777903094442e-07,2.141802529421067e-06
9258,2.335555422913803e-07,2.562493320682565e-06
9259,-2.4457301612264953e-07,2.4671119165772386e-06
9260,-1.099858120074638e-06,1.7742105099094284e-06
9261,-2.0336532292116843e-06,6.468336061119132e-07
9262,-2.664365921056468e-06,-5.530108325030213e-07
9263,-2.6959815897683276e-06,-1.4015913737400082e-06
9264,-2.0661548209807606e-06,-1.5864621117434174e-06
9265,-9.892782748893782e-07,-1.0324553995497737e-06
9266,1.333883220109392e-07,7.356267856474514e-08
9267,8.972032426714509e-07,1.371110804147573e-06
9268,1.0818339674961928e-06,2.4843822419116338e-06
9269,7.428980195714026e-07,3.1660762318050387e-06
9270,1.6215347535284625e-07,3.3631058698652455e-06
9271,-3.140809857308033e-07,3.1814026332965105e-06
9272,-4.563543307083606e-07,2.7844086164313476e-06
9273,-2.534495790223999e-07,2.298891738449473e-06
9274,1.1328540812094317e-07,1.7827818128872011e-06
9275,4.0500268934103595e-07,1.2684277283526903e-06
9276,4.842271697014422e-07,8.347317075085734e-07
9277,3.98999553633442e-07,6.348598795028751e-07
9278,3.470823169844927e-07,8.40565973398834e-07
9279,5.396324427981039e-07,1.5224223916005983e-06
9280,1.0463779162291815e-06,2.542624762560697e-06
